keyword,positiveprob,negativeprob
"The,0.014050555555555556,0.011963888888888888
School,0.0017616666666666666,0.0009561111111111111
DVDs,0.0023094444444444443,0.0031705555555555554
intention,0.00039611111111111113,0.0008305555555555555
recording,0.0074916666666666664,0.006110555555555556
production.,0.0010188888888888888,0.0012327777777777777
extended,0.0018477777777777778,0.003118888888888889
drinking,0.0012727777777777778,0.0013444444444444445
scene,,0.0007705555555555556,0.00096
sit,0.006155555555555556,0.006663333333333334
bad,,0.0019238888888888888,0.008514444444444444
what?,0.000565,0.0017272222222222222
Anyone,0.004197777777777778,0.003302222222222222
professional,0.00443,0.003886111111111111
returning,0.001123888888888889,0.010752222222222222
proper,0.0022583333333333335,0.003298888888888889
packaging.,0.0006333333333333333,0.0012155555555555557
Since,0.006227777777777777,0.006797222222222222
tape,,0.00057,0.0007838888888888889
videos,0.00329,0.003022777777777778
others.,0.005790555555555556,0.0036566666666666666
drawing,0.0012077777777777779,0.0012111111111111112
piece.,0.0012216666666666667,0.001213888888888889
audience,0.0023788888888888887,0.003135
character.,0.002307777777777778,0.002356111111111111
person's,0.0006066666666666667,0.0005594444444444444
chance,0.006695555555555555,0.006087777777777778
look.,0.0012905555555555556,0.0007788888888888889
Must,0.005205,0.00112
theatre,0.00084,0.0006683333333333333
students.,0.0012838888888888889,0.000765
songs,,0.005677222222222222,0.0037922222222222224
cover.,0.0019738888888888887,0.002946111111111111
compilation,0.0031872222222222224,0.002023888888888889
chose,0.002928333333333333,0.003295
songs.,0.007175,0.004582222222222222
performed,0.002765,0.0017794444444444444
artists.,0.0008405555555555555,0.0006144444444444445
Instead,,0.0007694444444444445,0.00333
they're,0.007492222222222222,0.008591111111111112
poorly,0.0008922222222222222,0.01899722222222222
covered,0.0035433333333333332,0.004528333333333333
New,0.012267777777777778,0.008596111111111112
Wave,0.0002955555555555556,0.00018555555555555556
prior,0.0026127777777777777,0.003426111111111111
record,0.007785,0.007448888888888889
wave,0.0007694444444444445,0.0006544444444444445
sung,0.0015205555555555556,0.001005
artists,,0.0006283333333333333,0.0004172222222222222
garbage.,0.00016722222222222222,0.005412777777777778
bright,0.0035477777777777777,0.003301111111111111
prompt,0.0008766666666666667,0.0005411111111111111
November,0.00045444444444444444,0.0008516666666666667
CDs.,0.0008344444444444444,0.0007877777777777778
Nowhere,0.0001588888888888889,0.00065
fact,,0.004590555555555555,0.006930555555555555
group,0.008330555555555556,0.005722777777777778
performs,0.001326111111111111,0.0005772222222222222
leads,0.0022805555555555556,0.0021233333333333334
artists,0.004097222222222223,0.0028777777777777777
trash,0.0009772222222222222,0.006345
original,,0.0015222222222222221,0.0016605555555555555
wedding,0.0016483333333333332,0.0012627777777777778
reception,0.0009705555555555556,0.0018422222222222223
compilations,0.000405,0.0003261111111111111
session,0.0007316666666666667,0.0005633333333333333
sounding,0.0022077777777777777,0.0022083333333333334
sing,0.00498,0.0038694444444444445
ORIGINAL,0.00031944444444444446,0.0007066666666666666
SONGS,0.0006411111111111111,0.0004422222222222222
CD's,0.003032222222222222,0.0020777777777777778
hearing,0.005571666666666667,0.004852777777777778
cheap,0.006469444444444444,0.021360555555555556
cd.,0.004643888888888889,0.002903888888888889
produced,,0.00032333333333333335,0.00033833333333333334
collections,0.0008716666666666666,0.0005183333333333333
Performance,0.0005233333333333333,0.00043555555555555557
outstanding.,0.001395,0.00026777777777777775
mm,0.00023166666666666667,0.00027111111111111113
died,0.0024344444444444444,0.006081111111111111
replaced,0.0032705555555555556,0.007307777777777778
camera,0.0073305555555555554,0.009990555555555556
continue,0.006542777777777778,0.005405
tapes.,0.0002955555555555556,0.0004622222222222222
faster,0.0027722222222222224,0.0017077777777777777
simpler,0.00055,0.00039833333333333333
Sony.,0.00013222222222222221,0.0004827777777777778
well...,0.0004172222222222222,0.0005577777777777778
deal.,0.002721111111111111,0.00171
Bought,0.005496111111111111,0.0067688888888888885
Christmas.,0.00298,0.0024655555555555555
open,0.009616666666666667,0.011743888888888889
nights,0.0011444444444444445,0.0006772222222222222
course,0.010095,0.008515
stores,0.003532222222222222,0.0018216666666666667
closed,0.0011966666666666666,0.0020916666666666666
after.,0.0004927777777777777,0.0004811111111111111
Shame,0.00027277777777777776,0.002711111111111111
Battery,0.0011044444444444444,0.0017794444444444444
....,0.0010283333333333334,0.0017255555555555555
Tech,0.00023444444444444446,0.0011727777777777778
Rock,0.003695,0.001645
Mr,0.0013866666666666667,0.001586111111111111
high,0.020831666666666665,0.02369111111111111
(for,0.0019716666666666667,0.002155
highlight,0.0011144444444444444,0.0007105555555555555
projects.,0.0007361111111111111,0.0003427777777777778
remastering,0.00040166666666666665,0.00029833333333333334
writers,,0.00039611111111111113,0.00041833333333333333
IT!,0.0020377777777777777,0.0010705555555555555
Never,0.003748888888888889,0.006213333333333334
going.,0.0010372222222222221,0.0009494444444444445
crime,0.0019194444444444445,0.0015322222222222221
200,0.0012627777777777778,0.0021544444444444445
pages,,0.0013644444444444444,0.0029044444444444443
realized,0.0035605555555555555,0.006028888888888889
reveal,0.0010155555555555556,0.0008416666666666667
crucial,0.000495,0.0004905555555555556
result,,0.0004277777777777778,0.0010266666666666666
unbelievable,0.0011333333333333334,0.002266111111111111
wondering,0.002747222222222222,0.003695
earlier.,0.0003516666666666667,0.00029444444444444445
ending,,0.0011494444444444445,0.0011794444444444446
rather,0.014112777777777778,0.024684444444444443
parts,0.009262222222222222,0.012766666666666667
needs,0.012181111111111111,0.016956111111111113
written.,0.0040416666666666665,0.003737777777777778
Now,,0.0024966666666666666,0.0032183333333333335
Rest,0.00035,0.00025055555555555557
Story,0.003387222222222222,0.0017833333333333334
church,0.002265,0.0013783333333333334
speak.,0.00029833333333333334,0.0002683333333333333
know,,0.002637777777777778,0.0033688888888888887
abuse,0.0011455555555555555,0.0014705555555555555
talk,0.004679444444444444,0.006478333333333333
trusted,0.00034722222222222224,0.0008494444444444444
friend,,0.0015305555555555556,0.0009316666666666667
abusive,0.00034333333333333335,0.00049
childhood,0.002757222222222222,0.0010022222222222223
experience.,0.0040661111111111115,0.0033705555555555555
forgive,0.00045222222222222224,0.000605
successful,0.00256,0.0018277777777777778
life,,0.006547777777777777,0.0035405555555555555
spite,0.0009411111111111111,0.000965
horrendous,0.00014055555555555555,0.0006511111111111111
childhood.,0.0006711111111111111,0.00023277777777777777
hear.,0.0007544444444444444,0.00056
refer,0.0015661111111111112,0.0012044444444444444
such.,0.00054,0.0006572222222222222
Peter,0.0028983333333333335,0.002075
Tracy,0.0003916666666666667,0.0002938888888888889
detailed,0.005833333333333334,0.002935
Major,0.0004727777777777778,0.0011872222222222223
extensive,0.001586111111111111,0.0009805555555555555
resource,0.004330555555555555,0.0007888888888888889
information,,0.0015466666666666667,0.0023172222222222223
there's,0.007758333333333333,0.010681111111111112
tomorrow,0.00019944444444444445,0.0005127777777777778
Top,0.0020733333333333333,0.0008122222222222222
till,0.0028894444444444445,0.0026416666666666667
massive,0.0008711111111111111,0.0010733333333333333
list,,0.000425,0.00048444444444444446
now,,0.00632,0.005432777777777778
living,0.008022222222222222,0.004491666666666666
Perfect,0.008808888888888889,0.0008155555555555556
die-hard,0.0004972222222222222,0.0008305555555555555
finally,0.012818888888888888,0.015636666666666667
coverage,0.00127,0.0011316666666666667
college,,0.0005277777777777777,0.0003133333333333333
school,0.01164611111111111,0.008775
oh,0.0018711111111111112,0.0028083333333333333
he's,0.0076838888888888885,0.008123888888888889
Brand,0.0004422222222222222,0.0004727777777777778
folks.,0.00034722222222222224,0.0007283333333333333
secret,0.002238888888888889,0.0015277777777777779
fusion,0.0005894444444444444,0.00021444444444444443
Joe,0.0023277777777777776,0.0013472222222222223
Al,0.0010866666666666668,0.0010316666666666666
Phil,0.0007883333333333334,0.00054
him,,0.002768333333333333,0.002353888888888889
yes,,0.002157777777777778,0.0027266666666666667
intriguing,0.0022405555555555555,0.0011311111111111112
influenced,0.00119,0.0005322222222222222
exploration,0.0008988888888888888,0.00039055555555555556
System,0.0008422222222222222,0.0008888888888888889
seemed,0.007600555555555556,0.01925722222222222
based,0.009868888888888889,0.01466
jet,0.00033944444444444446,0.00044666666666666666
craft,0.0009588888888888889,0.0006344444444444444
fuel,0.0004927777777777777,0.0005533333333333333
burning,0.0010916666666666666,0.002232777777777778
We've,0.001977777777777778,0.0015411111111111112
written,,0.004142777777777778,0.003757222222222222
atmosphere,0.0013783333333333334,0.000625
originally,0.0037177777777777777,0.002852222222222222
thought.,0.0011855555555555556,0.001235
intrigue,0.0008194444444444445,0.000405
intrigued,0.0010772222222222223,0.0007638888888888889
father,,0.0008905555555555556,0.00048555555555555553
mission,0.0010511111111111112,0.000655
sci-fi,0.0016305555555555554,0.0011972222222222221
flavor,0.0027094444444444444,0.0019783333333333332
reality,0.003106111111111111,0.002797777777777778
fantasy.,0.0005233333333333333,0.0005127777777777778
Lucky,0.00042444444444444447,0.0003716666666666667
David,0.004786111111111111,0.003307777777777778
Fun!,0.0006272222222222223,2.4444444444444445e-05
them!,0.0025077777777777776,0.0012566666666666666
tries,0.0026005555555555556,0.0060483333333333335
blocks,0.0009155555555555555,0.0007977777777777778
obviously,0.0037805555555555557,0.008708333333333334
move,,0.0003388888888888889,0.0003811111111111111
noise,0.0032455555555555553,0.005875
incorporate,0.0005583333333333333,0.0003061111111111111
alphabet,0.0003716666666666667,0.000245
easily,0.015434444444444445,0.011323333333333333
identify,0.0019394444444444444,0.0011511111111111112
items,0.004415,0.005935555555555556
frustrated,0.0009694444444444444,0.0029622222222222224
block,0.0014033333333333333,0.0014783333333333332
tends,0.0016455555555555555,0.0014505555555555556
walls,0.0008027777777777778,0.0007688888888888889
purpose,0.0029305555555555556,0.004191111111111111
dropping,0.0006261111111111111,0.0011111111111111111
places.,0.001025,0.001091111111111111
stepped,0.00043,0.0004277777777777778
already.,0.001123888888888889,0.0014055555555555555
tolerate,0.00025,0.000695
treatment,0.0020144444444444446,0.001985
well.,0.02813,0.015244444444444444
beautiful,0.02175611111111111,0.006623888888888889
art,0.006637777777777778,0.004374444444444445
collectors,0.0007205555555555556,0.00044555555555555554
items.,0.0008844444444444444,0.0010311111111111111
gifts,0.001988888888888889,0.0006405555555555556
more,,0.002861111111111111,0.0026844444444444446
twin,0.0008955555555555556,0.0006477777777777778
months,0.01350888888888889,0.02759277777777778
learning,0.009393888888888889,0.004667777777777778
tool,0.00745,0.0038888888888888888
anyone,,0.001166111111111111,0.000985
Fisher,0.00035444444444444445,0.0006222222222222223
They're,0.0026683333333333333,0.0021472222222222222
(like,0.0025711111111111113,0.0027555555555555554
letter,0.0011722222222222223,0.0016872222222222221
seeds,0.000425,0.0003933333333333333
me",0.0003516666666666667,0.0003277777777777778
type,0.01211388888888889,0.013676111111111111
yes,0.0017572222222222223,0.0019266666666666666
meant,0.003427222222222222,0.00458
knocking,0.00027666666666666665,0.00029944444444444446
banging,0.00030333333333333335,0.0003322222222222222
plain,0.0034194444444444446,0.008476111111111111
wooden,0.0010705555555555555,0.0017861111111111111
objects,0.0006538888888888889,0.0006194444444444445
inside,,0.00047222222222222224,0.0006466666666666667
opportunities,0.0004422222222222222,0.0002777777777777778
colors,,0.0007527777777777778,0.0004211111111111111
descriptions,,0.00028333333333333335,0.00028166666666666666
over.,0.004445555555555556,0.004602777777777778
It'll,0.00048444444444444446,0.00037611111111111113
words,,0.001948888888888889,0.002475
animals.,0.0007105555555555555,0.0003988888888888889
profound,0.0015583333333333332,0.00068
eye,0.004178888888888889,0.0025577777777777777
purchasing,0.004809444444444444,0.00887611111111111
decision.,0.0003972222222222222,0.00047444444444444444
overnight,0.00046,0.0006088888888888888
rocket,0.00038,0.00039555555555555557
scientist,0.00047777777777777776,0.00047222222222222224
=),0.0005111111111111112,8.833333333333333e-05
Would,0.0062072222222222225,0.006833333333333334
better!,0.001313888888888889,0.0012761111111111111
rubbing,0.00025111111111111113,0.0005288888888888889
off.,0.005266111111111111,0.014393888888888888
dissapointing.,5.277777777777778e-05,0.0005033333333333333
concept,0.003138888888888889,0.005602777777777778
Cute,0.001793888888888889,0.0009622222222222222
baby,0.008258333333333333,0.007637777777777778
mother,0.006401666666666667,0.004148333333333334
list,0.005339444444444444,0.007041111111111111
favorite.,0.0029766666666666665,0.0005694444444444445
shake,0.0011344444444444444,0.0011566666666666667
does.,0.0022633333333333333,0.001992222222222222
imaginative,0.0010572222222222222,0.00045777777777777776
inside.,0.0010461111111111112,0.0015444444444444444
edges,0.0010666666666666667,0.0016533333333333333
wood,0.002501111111111111,0.002863333333333333
safety,0.0014366666666666666,0.0017633333333333333
children.,0.003913333333333333,0.002662222222222222
object,0.0006255555555555555,0.0008455555555555556
friends.,0.004248888888888889,0.001383888888888889
BEST,0.006111111111111111,0.0008788888888888889
EVER!,0.0006016666666666667,0.00042166666666666665
FIND,0.0005483333333333333,0.0004788888888888889
THANK,0.0005988888888888889,0.000255
boy,0.006452222222222222,0.004580555555555556
interested,0.015042777777777778,0.010105555555555555
cute!,0.0005794444444444445,6.722222222222222e-05
manipulate,0.00027,0.00036
hands.,0.001265,0.0011161111111111111
